0,3,-14,-6,-6,-2,0,1
1,-1,35,11,2,-2,-2,-2
-6,-7,4,-18,-5,-6,-3,-4
0,4,2,0,1,2,-1,0
-2,-2,-7,-1,0,2,1,-2
-1,-2,-5,1,-4,3,0,-1
1,4,-19,10,2,1,0,0
-4,-1,19,-1,-4,-3,-4,-4
-2,-6,2,-6,-3,-5,-2,-3
2,2,4,2,-4,-3,1,0
-1,-1,3,2,0,-1,-2,-1
0,4,-26,6,5,-3,0,-1
-2,-8,4,-15,-5,-5,-1,-1
-2,-1,15,-4,-5,6,-1,-2
2,7,-17,4,4,0,1,2
-1,-6,-7,-5,6,1,0,-1
1,4,-3,9,2,0,1,1
1,-3,-3,4,-1,-4,-5,1
-4,-2,15,-11,-8,-2,0,-3
-3,0,22,4,-7,-5,2,-2
-2,-1,-11,-5,-3,-2,-4,-2
-5,-5,1,-6,-6,-4,-3,-2
10,1,-14,6,5,1,0,0
-3,-2,-3,-8,-2,1,0,0
2,0,16,9,2,2,0,3
-3,2,-7,-10,-1,-3,1,0
25,-4,-5,-1,-6,-5,-1,0
-19,-4,6,-1,5,0,-5,-1
5,-2,-12,-5,1,6,4,-1
-19,0,-1,13,5,-5,-18,-3
-20,-2,-6,-18,-1,6,15,-5
1,-1,3,-2,-6,-1,15,0
13,-1,-12,-2,-3,-2,-1,1
26,1,-7,3,-3,-6,1,8
-47,-4,23,3,-5,-4,-12,-6
1,2,-4,2,1,2,-6,0
-12,1,-17,-11,0,-2,0,-4
0,-7,7,-2,-1,-3,1,-2
8,0,0,-1,-3,0,-5,3
7,2,0,-2,0,1,-2,3
-8,1,12,13,16,4,-1,-6
2,2,15,-5,1,-3,-7,-3
0,-1,-39,2,-3,-2,10,0
0,-3,-12,-6,-9,-4,0,0
1,-4,-5,-2,-12,-4,-10,-2
-5,1,-7,4,12,6,14,-1
1,-5,16,-6,4,-1,-6,-1
1,0,-3,7,-5,-2,-5,-2
-4,-2,-15,-13,-8,-7,1,0
-5,3,29,5,-4,-2,2,-3
5,-3,-3,2,0,0,-5,0
3,-3,-25,-4,-2,-5,-4,-3
-2,2,19,5,-1,0,0,0
-3,-3,-11,-4,-5,2,1,0
2,-2,-6,1,3,-2,3,1
-1,-2,15,-3,3,2,-8,-1
-4,-1,1,3,-3,4,3,2
-1,1,-10,-5,9,7,2,0
0,1,13,10,3,-1,-10,0
-3,-1,7,-7,-3,-1,7,-4
3,-3,-24,-4,-1,-8,-1,-1
-5,-3,3,1,-9,-1,-7,-2
12,0,4,6,-5,-4,2,-1
0,1,18,-9,2,0,-2,-2
-4,2,-33,-4,-3,-3,-3,0
-2,-3,0,-6,-3,-1,3,-3
-1,3,-5,4,5,0,2,2
0,-6,1,-1,-6,-7,-15,-2
0,2,11,-1,-10,-1,8,-1
1,0,-12,-2,-5,2,-6,-1
-2,-1,9,9,13,2,4,0
3,0,-8,2,6,2,-5,0
-4,1,10,-1,5,5,1,-3
-1,1,-15,4,-6,-6,-1,-2
-1,-1,21,2,-1,-5,-2,-2
0,2,-10,2,0,4,4,1
-1,-11,-8,-8,-1,-4,-2,-2
2,1,-2,-7,-3,0,3,-2
-2,-2,-15,-5,-6,-1,-4,-2
0,-1,4,6,-3,-3,-5,0
-5,2,-5,1,-1,1,-7,-1
-1,-3,4,-1,1,-2,-3,-2
-2,-1,5,1,-3,0,5,-1
0,0,-4,-1,5,2,6,2
0,1,6,0,1,-1,0,0
-3,-2,0,0,-5,-7,-3,1
-5,0,-3,-9,-9,-3,-9,-5
1,3,16,1,-2,4,3,1
-2,1,1,6,7,-4,3,0
7,-2,6,-3,3,6,0,-3
1,-1,-4,0,1,3,-5,0
2,-1,-31,14,-7,-5,2,0
-1,1,20,-29,-7,-3,0,-3
-2,2,-3,0,1,-4,2,0
0,0,2,-2,-3,0,0,3
-3,-4,-17,-10,-1,-1,-5,-3
1,1,12,13,-5,0,-6,-1
-3,-2,-14,1,1,0,1,-1
-2,-3,-4,-7,-1,-1,2,-2
-4,0,10,6,4,-4,-2,0
1,-2,1,2,-3,-1,-2,0
0,1,15,-4,-11,5,0,1
-2,-1,-32,-1,7,3,-2,-3
0,-2,14,-6,2,-6,0,-2
0,-7,-28,5,-2,-2,-1,-3
-1,5,28,-3,-4,-3,0,-1
-2,-7,-22,9,2,1,-5,-1
-3,-2,-2,-25,-2,2,-2,-1
-1,-1,-3,3,2,1,1,-3
-2,0,-2,4,-2,-5,1,0
-2,-2,24,-3,-11,-7,-1,0
-2,0,-6,5,1,-4,1,-2
0,-2,2,6,8,3,-2,-1
-2,-4,-14,-3,1,-1,-2,-2
1,3,6,-6,-5,-2,1,1
-1,0,-2,7,-4,-6,-2,0
2,1,35,-8,0,4,-11,-1
-1,-3,-27,0,6,2,12,-1
-1,3,2,1,1,-1,-1,-4
0,-3,-2,-1,-6,-2,1,0
0,3,-24,-11,-6,-4,-1,0
1,0,12,3,6,3,-3,-1
