-15,0,0,-5,0,1,5,-4
0,1,11,11,2,-3,-1,0
-4,-5,-24,-5,-1,0,0,-2
-2,-2,9,-6,-4,0,-2,-3
-3,-1,-6,-1,-8,-1,0,-3
5,1,-5,1,-2,0,-4,4
-3,0,12,6,4,-1,0,-3
-5,-3,-14,-1,3,-2,-4,0
18,1,1,8,3,2,3,-4
-4,-1,-3,-5,-4,-2,-2,-1
12,0,-6,-1,-3,-2,-3,2
-16,-4,25,0,-5,-5,1,-4
-3,1,-11,-7,-5,-2,-4,-3
3,-1,17,-1,-2,1,2,1
-3,-1,1,4,3,3,4,0
4,2,-11,-18,-1,0,0,-1
-1,-3,-11,-2,1,-5,-4,0
-5,-1,-6,1,-2,-2,-1,0
0,2,7,4,-1,2,1,0
3,-1,-16,-1,1,-1,5,3
-10,-6,-3,7,0,-1,-4,-2
-6,-3,-1,0,0,2,-1,1
-6,-3,-6,-1,-2,-3,-3,0
2,3,-1,1,-2,-2,1,1
-1,0,1,-9,-4,1,-1,-1
2,-3,-6,-7,4,-1,-2,0
-6,-1,2,-4,-4,-4,-9,-2
-3,1,22,3,-3,1,8,-2
3,-1,-24,3,0,-1,1,0
0,-1,3,-4,0,-1,-4,-3
-2,3,-1,-6,-2,0,-1,1
-17,-8,3,0,1,-3,-3,-2
1,3,-12,-1,4,2,2,0
4,0,24,6,-3,-4,0,-2
-1,-3,2,3,-6,-2,0,-1
5,3,-1,4,-4,0,-2,2
0,-1,4,-7,3,-3,-3,-1
-8,-2,-15,-1,0,-9,-2,0
1,-1,2,-2,-5,5,3,-1
-2,0,4,1,-1,4,0,-2
6,-1,-4,3,0,0,-2,-1
2,-1,-5,-5,1,-2,-1,0
-6,-1,0,1,-4,-5,-1,-2
15,-1,-10,-7,-2,0,-1,-1
-1,0,14,1,-1,2,0,2
-2,1,1,1,1,1,2,-3
-1,-4,-10,-6,-1,-2,-1,-2
-4,-3,-8,-4,-6,1,-4,-2
3,1,-7,3,-3,-1,-3,1
1,-1,12,-3,-8,0,1,-1
-5,-2,-1,-5,3,2,0,-4
2,-1,10,0,1,-9,-4,-2
-2,-1,6,13,-6,-6,-1,0
-3,-2,-22,-24,-10,7,1,-2
3,1,-3,-6,13,8,4,2
-8,-3,-1,1,12,1,0,-2
-4,1,10,1,3,-2,0,-1
1,1,14,11,-2,-3,-1,2
0,-5,2,-9,-14,-7,-5,-1
-9,-2,-23,-3,-3,-1,0,-1
2,-2,1,0,-1,0,-1,0
-8,-1,-3,1,-1,0,-1,-2
17,0,-4,0,-4,-1,0,3
-6,-2,18,6,-3,-2,-2,-1
-3,3,1,-9,1,2,0,2
4,-1,-6,-3,2,-3,-1,-5
-7,-1,-7,0,0,-4,-2,0
3,-2,-10,-1,-5,3,-1,0
3,-2,-2,-1,-2,-3,-1,2
-1,0,-2,0,4,-1,1,1
-4,0,-2,6,1,-2,-1,-4
3,-4,5,-4,-5,-1,-1,-1
1,-3,4,-6,-3,3,0,-3
3,0,-1,4,8,0,-1,1
-20,-4,-8,-6,-2,-2,-1,-8
15,-4,38,16,-3,-4,-2,-1
-12,-4,-16,-18,-2,-4,-2,-1
7,-3,-16,1,-5,-4,-2,0
0,0,4,4,5,4,1,2
4,0,-9,-7,3,1,1,-2
5,0,-1,7,-2,-1,1,0
-14,-2,9,3,-1,-1,-2,-3
3,3,13,-1,-2,-2,0,-1
-3,0,-13,-11,-6,-4,-1,0
4,-5,9,4,-2,0,-3,-2
1,-3,-12,-2,2,1,-2,1
2,3,4,7,1,-5,-2,0
-5,-1,-13,-5,-2,2,0,-2
-3,0,-6,-5,1,1,1,-3
1,0,2,-1,-1,3,-1,0
